Mentor ID,Mentor Name,Domain,Required SEO Image Filename,Profile URL
FCS-M452,Radhika Reddy,Database Administration & MySQL/PostgreSQL,radhika-reddy-database-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/radhika-reddy-database-trainer-jaipur/
FCS-M453,Charu Yadav,Database Administration & MySQL/PostgreSQL,charu-yadav-database-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/charu-yadav-database-trainer-jaipur/
FCS-M454,Mahima Maheshwari,Database Administration & MySQL/PostgreSQL,mahima-maheshwari-database-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/mahima-maheshwari-database-trainer-jaipur/
FCS-M455,Manish Malhotra,Database Administration & MySQL/PostgreSQL,manish-malhotra-database-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/manish-malhotra-database-trainer-jaipur/
FCS-M456,Swati Mittal,Database Administration & MySQL/PostgreSQL,swati-mittal-database-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/swati-mittal-database-trainer-jaipur/
FCS-M457,Sameer Tripathi,Database Administration & MySQL/PostgreSQL,sameer-tripathi-database-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/sameer-tripathi-database-trainer-jaipur/
FCS-M458,Diya Iyer,Database Administration & MySQL/PostgreSQL,diya-iyer-database-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/diya-iyer-database-trainer-jaipur/
FCS-M459,Manish Desai,Database Administration & MySQL/PostgreSQL,manish-desai-database-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/manish-desai-database-trainer-jaipur/
FCS-M460,Ishita Kashyap,Database Administration & MySQL/PostgreSQL,ishita-kashyap-database-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/ishita-kashyap-database-trainer-jaipur/
FCS-M461,Ananya Kohli,Web Scraping & Automation,ananya-kohli-python-automation-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/ananya-kohli-python-automation-trainer-jaipur/
FCS-M462,Saanvi Mishra,Web Scraping & Automation,saanvi-mishra-python-automation-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/saanvi-mishra-python-automation-trainer-jaipur/
FCS-M463,Krishna Das,Web Scraping & Automation,krishna-das-python-automation-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/krishna-das-python-automation-trainer-jaipur/
FCS-M464,Vivaan Choudhary,Web Scraping & Automation,vivaan-choudhary-python-automation-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/vivaan-choudhary-python-automation-trainer-jaipur/
FCS-M465,Muskan Ahuja,Web Scraping & Automation,muskan-ahuja-python-automation-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/muskan-ahuja-python-automation-trainer-jaipur/
FCS-M466,Reyansh Chauhan,Web Scraping & Automation,reyansh-chauhan-python-automation-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/reyansh-chauhan-python-automation-trainer-jaipur/
FCS-M467,Vishal Malhotra,Web Scraping & Automation,vishal-malhotra-python-automation-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/vishal-malhotra-python-automation-trainer-jaipur/
FCS-M468,Avni Rao,Web Scraping & Automation,avni-rao-python-automation-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/avni-rao-python-automation-trainer-jaipur/
FCS-M469,Vani Tiwari,Web Scraping & Automation,vani-tiwari-python-automation-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/vani-tiwari-python-automation-trainer-jaipur/
FCS-M470,Nikita Rao,Web Scraping & Automation,nikita-rao-python-automation-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/nikita-rao-python-automation-trainer-jaipur/
FCS-M471,Palak Ghosh,Aptitude & Technical Interview Prep,palak-ghosh-interview-preparation-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/palak-ghosh-interview-preparation-mentor-jaipur/
FCS-M472,Kritika Vyas,Aptitude & Technical Interview Prep,kritika-vyas-interview-preparation-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kritika-vyas-interview-preparation-mentor-jaipur/
FCS-M473,Tanvi Sodhi,Aptitude & Technical Interview Prep,tanvi-sodhi-interview-preparation-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/tanvi-sodhi-interview-preparation-mentor-jaipur/
FCS-M474,Radhika Sodhi,Aptitude & Technical Interview Prep,radhika-sodhi-interview-preparation-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/radhika-sodhi-interview-preparation-mentor-jaipur/
FCS-M475,Siya Tripathi,Aptitude & Technical Interview Prep,siya-tripathi-interview-preparation-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/siya-tripathi-interview-preparation-mentor-jaipur/
FCS-M476,Urvashi Yadav,Aptitude & Technical Interview Prep,urvashi-yadav-interview-preparation-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/urvashi-yadav-interview-preparation-mentor-jaipur/
FCS-M477,Yash Chawla,Aptitude & Technical Interview Prep,yash-chawla-interview-preparation-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/yash-chawla-interview-preparation-mentor-jaipur/
FCS-M478,Kavya Desai,Aptitude & Technical Interview Prep,kavya-desai-interview-preparation-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kavya-desai-interview-preparation-mentor-jaipur/
FCS-M479,Naina Gill,Aptitude & Technical Interview Prep,naina-gill-interview-preparation-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/naina-gill-interview-preparation-mentor-jaipur/
FCS-M480,Piyush Wadhwa,Aptitude & Technical Interview Prep,piyush-wadhwa-interview-preparation-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/piyush-wadhwa-interview-preparation-mentor-jaipur/
FCS-M481,Vishal Goel,Computer Fundamentals & IT Skills,vishal-goel-computer-fundamentals-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/vishal-goel-computer-fundamentals-trainer-jaipur/
FCS-M482,Nikhil Iyer,Computer Fundamentals & IT Skills,nikhil-iyer-computer-fundamentals-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/nikhil-iyer-computer-fundamentals-trainer-jaipur/
FCS-M483,Vidhi Pandey,Computer Fundamentals & IT Skills,vidhi-pandey-computer-fundamentals-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/vidhi-pandey-computer-fundamentals-trainer-jaipur/
FCS-M484,Ekta Ghosh,Computer Fundamentals & IT Skills,ekta-ghosh-computer-fundamentals-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/ekta-ghosh-computer-fundamentals-trainer-jaipur/
FCS-M485,Neha Rathore,Computer Fundamentals & IT Skills,neha-rathore-computer-fundamentals-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/neha-rathore-computer-fundamentals-trainer-jaipur/
FCS-M486,Hina Chauhan,Computer Fundamentals & IT Skills,hina-chauhan-computer-fundamentals-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/hina-chauhan-computer-fundamentals-trainer-jaipur/
FCS-M487,Kritika Mishra,Computer Fundamentals & IT Skills,kritika-mishra-computer-fundamentals-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kritika-mishra-computer-fundamentals-trainer-jaipur/
FCS-M488,Sneha Pandey,Computer Fundamentals & IT Skills,sneha-pandey-computer-fundamentals-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/sneha-pandey-computer-fundamentals-trainer-jaipur/
FCS-M489,Ojasvi Nair,Computer Fundamentals & IT Skills,ojasvi-nair-computer-fundamentals-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/ojasvi-nair-computer-fundamentals-trainer-jaipur/
FCS-M490,Deepika Wadhwa,Computer Fundamentals & IT Skills,deepika-wadhwa-computer-fundamentals-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/deepika-wadhwa-computer-fundamentals-trainer-jaipur/
FCS-M491,Urvashi Joshi,Data Visualization & Reporting,urvashi-joshi-data-visualization-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/urvashi-joshi-data-visualization-trainer-jaipur/
FCS-M492,Vani Sodhi,Data Visualization & Reporting,vani-sodhi-data-visualization-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/vani-sodhi-data-visualization-trainer-jaipur/
FCS-M493,Isha Bajaj,Data Visualization & Reporting,isha-bajaj-data-visualization-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/isha-bajaj-data-visualization-trainer-jaipur/
FCS-M494,Dhruv Vyas,Data Visualization & Reporting,dhruv-vyas-data-visualization-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/dhruv-vyas-data-visualization-trainer-jaipur/
FCS-M495,Sakshi Prasad,Data Visualization & Reporting,sakshi-prasad-data-visualization-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/sakshi-prasad-data-visualization-trainer-jaipur/
FCS-M496,Ankit Goyal,Data Visualization & Reporting,ankit-goyal-data-visualization-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/ankit-goyal-data-visualization-trainer-jaipur/
FCS-M497,Tushar Dutta,Data Visualization & Reporting,tushar-dutta-data-visualization-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/tushar-dutta-data-visualization-trainer-jaipur/
FCS-M498,Kavya Bhardwaj,Data Visualization & Reporting,kavya-bhardwaj-data-visualization-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kavya-bhardwaj-data-visualization-trainer-jaipur/
FCS-M499,Piyush Rathore,Data Visualization & Reporting,piyush-rathore-data-visualization-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/piyush-rathore-data-visualization-trainer-jaipur/
FCS-M500,Saanvi Goel,Data Visualization & Reporting,saanvi-goel-data-visualization-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/saanvi-goel-data-visualization-trainer-jaipur/
